mistral_t0,qwen_t0,qwen_low,class_orig
0.5514018691588785,-0.0093457943925233,-0.0093457943925233,0.0
0.6810344827586207,-0.0172413793103448,-0.0172413793103448,0.0
0.6727272727272727,-0.0424242424242424,-0.0424242424242424,-0.0121212121212121
0.6578947368421053,-0.0328947368421052,-0.0131578947368421,0.0
0.6137931034482759,0.0137931034482758,0.0137931034482758,0.0
0.6524822695035462,0.0283687943262411,0.0283687943262411,-0.0070921985815602
0.6795580110497238,-0.0662983425414364,-0.0662983425414364,0.011049723756906
0.6301369863013698,-0.0342465753424657,-0.0342465753424657,-0.0068493150684931
0.5376344086021505,-0.010752688172043,-0.010752688172043,0.0
0.5789473684210527,0.0,0.0,-0.0263157894736842
0.5581395348837209,-0.0465116279069767,-0.0465116279069767,0.0186046511627906
0.6173285198555957,-0.0794223826714801,-0.075812274368231,0.0180505415162454
0.5294117647058824,-0.0147058823529411,-0.0147058823529411,-0.0367647058823529
0.7076271186440678,-0.0677966101694915,-0.0550847457627118,0.0127118644067796
0.6406926406926406,-0.0735930735930736,-0.0735930735930736,0.0
0.7014925373134329,-0.003731343283582,-0.003731343283582,-0.0074626865671641
0.6331877729257642,-0.1048034934497816,-0.1048034934497816,0.0218340611353711
0.6547619047619048,-0.0515873015873015,-0.0476190476190476,0.0
0.5813953488372093,-0.0813953488372093,-0.0775193798449612,-0.0038910505836575
0.6153846153846154,-0.0744416873449131,-0.0843672456575682,0.025
0.7821428571428571,-0.2,-0.1964285714285714,0.050179211469534
0.6518105849582173,-0.022284122562674,-0.022284122562674,0.0083565459610027
0.691304347826087,-0.058695652173913,-0.0630434782608695,0.0152173913043478
0.5161290322580645,-0.0129032258064516,-0.0096774193548387,-0.0064516129032258
0.6350574712643678,-0.057471264367816,-0.057471264367816,0.0086206896551724
0.5909090909090909,-0.0303030303030303,-0.0303030303030303,-0.0075757575757575
0.7700787401574803,0.0708661417322834,0.0724409448818897,-0.0204724409448818
0.6333333333333333,-0.0261904761904761,-0.0261904761904761,0.0023866348448687
0.5159574468085106,-0.0079787234042553,-0.0079787234042553,0.0159574468085106
0.7127937336814621,-0.0078328981723237,-0.0078328981723237,0.0026109660574412
0.52,-0.032,-0.032,0.0026666666666666
0.5121951219512195,0.0195121951219512,0.0146341463414634,-0.024390243902439
0.4955357142857143,-0.0334821428571428,-0.0379464285714285,0.0089485458612975
0.601010101010101,-0.0151515151515151,-0.0151515151515151,0.0101010101010101
0.6180257510729614,0.0128755364806866,0.0128755364806866,-0.0042918454935622
0.673992673992674,0.0293040293040293,0.0293040293040293,0.0
0.5517241379310345,-0.0301724137931034,-0.0258620689655172,-0.0043103448275862
0.5260115606936416,-0.0520231213872832,-0.0520231213872832,0.0
0.5420875420875421,-0.0269360269360269,-0.0269360269360269,0.0
0.6483931947069943,-0.1115311909262759,-0.1115311909262759,0.0303030303030303
0.5309090909090909,-0.0036363636363636,0.0036363636363636,-0.0109090909090909
0.5014084507042254,-0.0028169014084507,-0.0056338028169014,0.0169014084507042
0.5501222493887531,-0.0513447432762836,-0.0513447432762836,0.0122249388753056
0.5,-0.0701219512195122,-0.0701219512195122,0.0152439024390243
0.4576271186440678,-0.1016949152542373,-0.1016949152542373,0.0
0.5193370165745856,-0.0386740331491712,-0.0359116022099447,0.0
0.4615384615384615,-0.0826210826210826,-0.0826210826210826,0.0341880341880341
0.577639751552795,-0.1739130434782608,-0.1614906832298136,0.0248447204968944
0.6795865633074936,0.0258397932816537,0.0258397932816537,-0.0129198966408268
0.4199134199134199,-0.0086580086580086,-0.0086580086580086,0.0043290043290043
0.5531062124248497,-0.0561122244488977,-0.0561122244488977,0.002004008016032
0.6076555023923444,-0.0143540669856459,-0.0143540669856459,0.0023923444976076
0.6630265210608425,-0.0312012480499219,-0.0327613104524181,0.0046875
0.5872093023255814,0.0290697674418604,0.0174418604651162,-0.0232558139534883
0.6133333333333333,-0.08,-0.0755555555555555,0.0177777777777777
0.5448577680525164,-0.0175054704595186,-0.0175054704595186,0.0021881838074398
0.4723756906077348,0.0220994475138121,0.0220994475138121,-0.0248618784530386
0.5698005698005698,-0.0313390313390313,-0.0313390313390313,-0.0028490028490028
0.6106870229007634,0.08206106870229,0.08206106870229,-0.0267175572519083
0.5534441805225653,-0.0332541567695962,-0.0475059382422802,0.002375296912114
0.5390428211586902,-0.0226700251889168,-0.0226700251889168,0.0075566750629722
0.5126262626262627,0.0202020202020202,0.0202020202020202,-0.0151515151515151
0.5083932853717026,-0.0383693045563549,-0.0359712230215827,0.0191846522781774
0.4173387096774194,0.0040322580645161,0.0040322580645161,0.0040322580645161
0.4662921348314606,-0.0252808988764044,-0.0252808988764044,0.0112359550561797
0.5748792270531401,0.0064412238325281,0.0048309178743961,0.0112721417069243
0.5277108433734939,-0.0313253012048192,-0.0313253012048192,-0.0048192771084337
0.4594017094017094,-0.0512820512820512,-0.047008547008547,0.0149892933618843
0.5621890547263682,-0.0597014925373134,-0.0572139303482587,-0.0099502487562189
0.5031446540880503,-0.0062893081761006,-0.0094339622641509,-0.0125786163522012
0.458041958041958,0.0104895104895104,0.0104895104895104,-0.0034965034965034
0.5533453887884268,-0.023508137432188,-0.0216998191681736,-0.0108499095840868
0.4988179669030733,-0.0307328605200945,-0.0307328605200945,0.0118203309692671
0.4817708333333333,-0.0286458333333333,-0.0286458333333333,-0.0130548302872062
0.5718157181571816,-0.021680216802168,-0.018970189701897,-0.010840108401084
0.4128440366972477,-0.0275229357798165,-0.0275229357798165,-0.0061162079510703
0.4629258517034068,-0.0841683366733467,-0.0881763527054108,0.0460921843687374
0.4344262295081967,0.0368852459016393,0.0368852459016393,-0.0040983606557377
0.5902004454342984,0.0244988864142538,0.0244988864142538,-0.0335570469798657
0.4805970149253731,0.0119402985074626,0.0119402985074626,-0.0208955223880597
0.4956011730205278,-0.0117302052785923,-0.0117302052785923,0.0058651026392961
0.5866261398176292,-0.0364741641337386,-0.0364741641337386,0.0060975609756097
0.5723981900452488,0.0384615384615384,0.0339366515837104,-0.004524886877828
0.5286885245901639,-0.0081967213114754,-0.0081967213114754,0.0
0.5687103594080338,0.0211416490486257,0.0169133192389006,-0.0084566596194503
0.391304347826087,0.0079051383399209,0.0079051383399209,-0.0118577075098814
0.4618181818181818,-0.0254545454545454,-0.0254545454545454,-0.0036363636363636
0.563953488372093,0.0581395348837209,0.063953488372093,-0.0581395348837209
0.4163265306122449,-0.0081632653061224,-0.0081632653061224,0.0
0.335548172757475,-0.0897009966777408,-0.0897009966777408,0.0631229235880398
0.5034246575342466,0.0171232876712328,0.0171232876712328,-0.0034246575342465
0.6234817813765182,-0.0323886639676113,-0.0323886639676113,-0.0060975609756097
0.4525547445255474,-0.0401459854014598,-0.0401459854014598,0.0328467153284671
0.398,-0.018,-0.014,0.04
0.526829268292683,-0.073170731707317,-0.0707317073170731,0.0365853658536585
0.4602272727272727,-0.0625,-0.0681818181818181,0.0369318181818181
0.4846416382252559,-0.0102389078498293,-0.0102389078498293,-0.0034246575342465
0.5995670995670995,-0.0562770562770562,-0.0649350649350649,0.0173160173160173
0.4248021108179419,-0.0290237467018469,-0.0290237467018469,0.0290237467018469
0.4682539682539682,0.0317460317460317,0.0396825396825396,-0.0079681274900398
0.5876777251184834,-0.0142180094786729,-0.0142180094786729,-0.009501187648456
0.4324324324324324,-0.048048048048048,-0.048048048048048,0.003003003003003
0.5707317073170731,-0.0560975609756097,-0.0439024390243902,-0.0073170731707317
0.5668449197860963,0.0,0.0,-0.002680965147453
0.6486988847583643,-0.0260223048327137,-0.0260223048327137,0.0149253731343283
0.5449438202247191,0.0,0.0,-0.0393258426966292
0.7686567164179104,0.0,0.0149253731343283,-0.0298507462686567
0.5124378109452736,-0.044776119402985,-0.044776119402985,-0.0049751243781094
0.5977011494252874,-0.0545977011494252,-0.0545977011494252,0.0028735632183908
0.5747800586510264,0.0586510263929618,0.0557184750733137,0.0615835777126099
